# 1_SENT_FILE_NAME  2_PARAGRAPH_NUMBER  3_SENT_IN_PARAGR  4_CONFIDENCE_VALUE_IN_PERCENT  5_SENT_NUMBER_IN_BOOK 6_SENT_TXT_BOOK  7_SENT_TXT_REC  8_SENT_TXT_LAB
chp01_00001	0001	1/1	100.00	00001	This is a Librivox recording.	this is a librivox recording	This is a Librivox recording
chp01_00074	0030	5/6	96.88	00083	Apparently nobody happened to want such a river, nobody needed it, nobody was curious about it; so, for a century and a half the Mississippi remained out of the market and undisturbed.	apparently nobody happened to want such a river nobody needed it nobody was curious about it it so for a century and a half the mississippi remained out of the market and undisturbed	apparently nobody happened to want such a river nobody needed it nobody was curious about it it so for a century and a half the mississippi remained out of the market and undisturbed
chp01_00075	0030	6/6	96.88	00084	When De Soto found it, he was not hunting for a river, and had no present occasion for one; consequently he did not value it or even take any particular notice of it.	when de soto found it he was not hunting for a river i had no present occasion for one consequently he did not value it or even take any particular notice of it	when de soto found it he was not hunting for a river i had no present occasion for one consequently he did not value it or even take any particular notice of it
chp01_00076	0031	1/3	100.00	00085	But at last La Salle the Frenchman conceived the idea of seeking out that river and exploring it.	but at last la salle the frenchman conceived the idea of seeking out that river and exploring it	But at last La Salle the Frenchman conceived the idea of seeking out that river and exploring it
chp01_00077	0031	2/3	100.00	00086	It always happens that when a man seizes upon a neglected and important idea, people inflamed with the same notion crop up all around.	it always happens that when a man seizes upon a neglected and important idea people inflamed with the same notion crop up all around	It always happens that when a man seizes upon a neglected and important idea people inflamed with the same notion crop up all around
chp01_00078	0031	3/3	100.00	00087	It happened so in this instance.	it happened so in this instance	It happened so in this instance
chp01_00079	0032	1/3	100.00	00088	Naturally the question suggests itself, Why did these people want the river now when nobody had wanted it in the five preceding generations?	naturally the question suggests itself why did these people want the river now when nobody had wanted it in the five preceding generations	Naturally the question suggests itself Why did these people want the river now when nobody had wanted it in the five preceding generations
chp01_00080	0032	2/3	97.78	00089	Apparently it was because at this late day they thought they had discovered a way to make it useful; for it had come to be believed that the Mississippi emptied into the Gulf of California, and therefore afforded a short cut from Canada to China.	apparently it was because at this late day they thought they had discovered a way to make it useful for it had come to be believed but the mississippi emptied into the gulf of california and therefore afforded a short cut from canada to china	apparently it was because at this late day they thought they had discovered a way to make it useful for it had come to be believed but the mississippi emptied into the gulf of california and therefore afforded a short cut from canada to china
chp01_00081	0032	3/3	73.33	00090	Previously the supposition had been that it emptied into the Atlantic, or Sea of Virginia.	previously the supposition had been that it emptied into the atlantic or sea of virginia end of chapter one	previously the supposition had been that it emptied into the atlantic or sea of virginia end of chapter one
chp02_00001	0033	1/1	-328.57	00091	Chapter 2 The River and Its Explorers	this is a librivox recording all librivox recordings are in the public domain for more information or to volunteer visit librivox dot org life on the mississippi by mark twain chapter two the river and its explorers	this is a librivox recording all librivox recordings are in the public domain for more information or to volunteer visit librivox dot org life on the mississippi by mark twain chapter two the river and its explorers
chp02_00002	0034	1/3	90.00	00092	LA SALLE himself sued for certain high privileges, and they were graciously accorded him by Louis XIV of inflated memory.	la salle himself sued for certain high privileges and they were graciously accorded him by louis the fourteenth of inflated memory	la salle himself sued for certain high privileges and they were graciously accorded him by louis the fourteenth of inflated memory
chp02_00003	0034	2/3	97.96	00093	Chief among them was the privilege to explore, far and wide, and build forts, and stake out continents, and hand the same over to the king, and pay the expenses himself; receiving, in return, some little advantages of one sort or another; among them the monopoly of buffalo hides.	chief among them was the privilege to explore far and wide and build forts and stake out continents and hand the same over to the king and pay the expenses himself receiving in return some little advantages of one sort or another among them up the monopoly of buffalo hides	chief among them was the privilege to explore far and wide and build forts and stake out continents and hand the same over to the king and pay the expenses himself receiving in return some little advantages of one sort or another among them up the monopoly of buffalo hides
